Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),Dir of Max Gust (10s deg),Spd of Max Gust (km/h)
1979,7,15,12.2,7.7,10,8,0,1,0,1,0,33,44
1979,7,16,15.8,4.9,10.4,7.6,0,0,0,0,0,NaN,NaN
1979,7,17,21.3,8.9,15.1,2.9,0,0,0,0,0,NaN,NaN
1979,7,18,12.8,8.4,10.6,7.4,0,16.6,0,16.6,0,18,59
1979,7,19,17.9,12.3,15.1,2.9,0,1.4,0,1.4,0,18,52
1979,7,20,24,11,17.5,0.5,0,0,0,0,0,NaN,NaN
1979,7,21,24.7,11.1,17.9,0.1,0,0,0,0,0,NaN,NaN
1979,7,22,21.5,10.2,15.9,2.1,0,0,0,0,0,NaN,NaN
1979,7,23,23.2,10,16.6,1.4,0,0,0,0,0,33,56
1979,7,24,15.8,4.8,10.3,7.7,0,0,0,0,0,33,56
1979,7,25,21.3,3.9,12.6,5.4,0,0,0,0,0,NaN,NaN
1979,7,26,27.4,14,20.7,0,2.7,0,0,0,0,NaN,NaN
1979,7,27,25.8,15.4,20.6,0,2.6,0,0,0,0,24,56
1979,7,28,24.2,18.1,21.2,0,3.2,0,0,0,0,24,61
1979,7,29,26.7,18.4,22.6,0,4.6,5,0,5,0,22,65
1979,7,30,25.4,15.7,20.6,0,2.6,1.2,0,1.2,0,24,37
1979,7,31,24.5,12.4,18.5,0,0.5,0,0,0,0,NaN,NaN
1979,8,1,23.9,12.2,18.1,0,0.1,1.4,0,1.4,0,23,46
1979,8,2,18.8,13.5,16.2,1.8,0,0,0,0,0,NaN,NaN
1979,8,3,24.7,11.5,18.1,0,0.1,0,0,0,0,22,50
1979,8,4,29.6,17,23.3,0,5.3,0,0,0,0,NaN,NaN
1979,8,5,25.9,16,21,0,3,21.5,0,21.5,0,NaN,NaN
1979,8,6,22.4,17,19.7,0,1.7,8.2,0,8.2,0,NaN,NaN
1979,8,7,20.2,12.1,16.2,1.8,0,20.7,0,20.7,0,NaN,NaN
1979,8,8,19.3,11,15.2,2.8,0,4.3,0,4.3,0,22,35
1979,8,9,20.1,10,15.1,2.9,0,2.9,0,2.9,0,25,50
1979,8,10,17.3,10,13.7,4.3,0,0,0,0,0,26,74
1979,8,11,16.4,9.8,13.1,4.9,0,5.9,0,5.9,0,NaN,NaN
1979,8,12,19.3,9.6,14.5,3.5,0,0.5,0,0.5,0,NaN,NaN
1979,8,13,17.4,12.2,14.8,3.2,0,5.6,0,5.6,0,14,59
1979,8,14,20.8,12.2,16.5,1.5,0,3.6,0,3.6,0,23,80
1979,8,15,18.4,12.5,15.5,2.5,0,3.2,0,3.2,0,24,46
1979,8,16,18.8,12.3,15.6,2.4,0,10.4,0,10.4,0,24,37
1979,8,17,18.5,10,14.3,3.7,0,0,0,0,0,NaN,NaN
1979,8,18,17.8,9.1,13.5,4.5,0,0,0,0,0,NaN,NaN
1979,8,19,18.7,7,12.9,5.1,0,0,0,0,0,NaN,NaN
1979,8,20,14.6,9.7,12.2,5.8,0,4.2,0,4.2,0,NaN,NaN
1979,8,21,18.7,11.4,15.1,2.9,0,10.2,0,10.2,0,NaN,NaN
1979,8,22,15.4,9.7,12.6,5.4,0,0.8,0,0.8,0,26,48
1979,8,23,21.6,8.6,15.1,2.9,0,0,0,0,0,26,37
1979,8,24,21.8,10.6,16.2,1.8,0,0,0,0,0,NaN,NaN
1979,8,25,15.8,11.8,13.8,4.2,0,0,0,0,0,NaN,NaN
1979,8,26,19.3,12.6,16,2,0,6.3,0,6.3,0,NaN,NaN
1979,8,27,17.5,8.1,12.8,5.2,0,0.3,0,0.3,0,NaN,NaN
1979,8,28,20.8,9.1,15,3,0,0,0,0,0,NaN,NaN
1979,8,29,15.7,10.3,13,5,0,0,0,0,0,NaN,NaN
1979,8,30,20.3,9.7,15,3,0,9.8,0,9.8,0,20,56
1979,8,31,20.2,9.1,14.7,3.3,0,9.1,0,9.1,0,24,56
1979,9,1,15,8,11.5,6.5,0,0,0,0,0,27,74
1979,9,2,13.6,6.6,10.1,7.9,0,0.5,0,0.5,0,29,59
1979,9,3,17.2,6.6,11.9,6.1,0,19.2,0,19.2,0,NaN,NaN
1979,9,4,19.8,15.9,17.9,0.1,0,2,0,2,0,NaN,NaN
1979,9,5,16.3,2.6,9.5,8.5,0,0.2,0,0.2,0,NaN,NaN
1979,9,6,19.5,2.4,11,7,0,0,0,0,0,24,59
1979,9,7,20.6,11.6,16.1,1.9,0,1.4,0,1.4,0,18,70
1979,9,8,11.5,9.9,10.7,7.3,0,0.4,0,0.4,0,NaN,NaN
1979,9,9,11.2,8.8,10,8,0,4.1,0,4.1,0,NaN,NaN
1979,9,10,10.3,7.2,8.8,9.2,0,10.8,0,10.8,0,4,41
1979,9,11,12.5,2.9,7.7,10.3,0,6.7,0,6.7,0,14,67
1979,9,12,16.9,7.8,12.4,5.6,0,4.6,0,4.6,0,24,52
1979,9,13,11.6,5.9,8.8,9.2,0,1,0,1,0,33,81
1979,9,14,16.4,5,10.7,7.3,0,0,0,0,0,25,61
1979,9,15,21.4,10.6,16,2,0,1.3,0,1.3,0,22,93
1979,9,16,17.4,7,12.2,5.8,0,0,0,0,0,26,43
1979,9,17,14.6,5.8,10.2,7.8,0,0,0,0,0,24,48
1979,9,18,19.6,9.2,14.4,3.6,0,0,0,0,0,23,48
1979,9,19,20.2,12.6,16.4,1.6,0,12.7,0,12.7,0,16,67
1979,9,20,17.5,5.2,11.4,6.6,0,2.4,0,2.4,0,17,70
1979,9,21,14.5,4.6,9.6,8.4,0,0,0,0,0,24,41
1979,9,22,15.4,8,11.7,6.3,0,4.6,0,4.6,0,21,70
1979,9,23,15.4,2.4,8.9,9.1,0,15.3,0,15.3,0,23,57
1979,9,24,12.7,2.2,7.5,10.5,0,0,0,0,0,25,48
1979,9,25,13.7,-0.8,6.5,11.5,0,0,0,0,0,NaN,NaN
1979,9,26,15.2,5.3,10.3,7.7,0,10,0,10,0,26,56
1979,9,27,11.7,6.2,9,9,0,0,0,0,0,29,93
1979,9,28,13.1,5.4,9.3,8.7,0,0,0,0,0,25,65
1979,9,29,12.8,2.6,7.7,10.3,0,10,0,10,0,26,56
1979,9,30,7.3,0.5,3.9,14.1,0,1,0,1,0,1,33
1979,10,1,10.3,3,6.7,11.3,0,0,0,0,0,26,48
1979,10,2,14.4,9.5,12,6,0,18.9,0,18.9,0,15,50
1979,10,3,13.9,-1.6,6.2,11.8,0,0,0,0,0,31,54
1979,10,4,9.9,-3.5,3.2,14.8,0,3,0,3,0,NaN,NaN
1979,10,5,13.1,8.7,10.9,7.1,0,1.4,0,1.4,0,NaN,NaN
1979,10,6,12,8.5,10.3,7.7,0,10.6,0,10.6,0,14,48
1979,10,7,17.9,9.1,13.5,4.5,0,0,0,0,0,23,31
1979,10,8,17.2,9.5,13.4,4.6,0,5.2,0,5.2,0,22,80
1979,10,9,12.6,7.6,10.1,7.9,0,0.2,0,0.2,0,25,93
1979,10,10,15.1,5.3,10.2,7.8,0,9.4,0,9.4,0,21,85
1979,10,11,21.3,5.3,13.3,4.7,0,17.7,0,17.7,0,22,76
1979,10,12,9.3,0.9,5.1,12.9,0,6.6,0,6.6,0,NaN,NaN
1979,10,13,10.2,-0.1,5.1,12.9,0,3.8,0,3.8,0,17,69
1979,10,14,15.6,5.3,10.5,7.5,0,17.7,0,17.7,0,19,63
1979,10,15,9.6,2.5,6.1,11.9,0,0,0,0,0,26,65
1979,10,16,9.3,0,4.7,13.3,0,17.3,1.3,18.6,0,31,48
1979,10,17,7.4,0.2,3.8,14.2,0,0,0,0,0,26,52
1979,10,18,9.7,3,6.4,11.6,0,1,0,1,0,23,52
1979,10,19,8.1,0,4.1,13.9,0,1.2,0.6,2.1,0,28,52
1979,10,20,6.9,-0.6,3.2,14.8,0,4.7,0,4.7,0,20,48
1979,10,21,12.8,5.1,9,9,0,0,0,0,0,22,57
1979,10,22,13.6,3.2,8.4,9.6,0,0.2,0,0.2,0,23,83
1979,10,23,9.4,3.5,6.5,11.5,0,0,0,0,0,NaN,NaN
1979,10,24,19.3,9.3,14.3,3.7,0,9.4,0,9.4,0,18,91
1979,10,25,20.3,8.5,14.4,3.6,0,0,0,0,0,22,106
1979,10,26,13.5,5.1,9.3,8.7,0,0,0,0,0,24,37
1979,10,27,8.5,5.2,6.9,11.1,0,32.6,0,32.6,0,7,41
1979,10,28,5.9,2.1,4,14,0,20.6,0,20.6,0,35,69
1979,10,29,4.4,-0.8,1.8,16.2,0,0,0.4,0.6,0,NaN,NaN
1979,10,30,3.7,-0.7,1.5,16.5,0,33.8,0.6,34.4,0,6,59
1979,10,31,3.9,0,2,16,0,7.9,1,8.6,0,4,67
1979,11,1,1.5,-0.5,0.5,17.5,0,0,0.8,0.8,0,33,56
1979,11,2,9.2,-0.6,4.3,13.7,0,0,0,0,0,25,83
1979,11,3,14.5,8.4,11.5,6.5,0,0,0,0,0,24,52
1979,11,4,18.5,12,15.3,2.7,0,6,0,6,0,22,83
1979,11,5,12,-1.4,5.3,12.7,0,2,0,2,0,NaN,NaN
1979,11,6,7.2,-3.6,1.8,16.2,0,0,0,0,0,NaN,NaN
1979,11,7,7.5,-1.4,3.1,14.9,0,0,0,0,0,NaN,NaN
1979,11,8,6,0.8,3.4,14.6,0,7.6,0,7.6,0,NaN,NaN
1979,11,9,8.6,3.6,6.1,11.9,0,0,0,0,0,27,41
1979,11,10,12.5,6,9.3,8.7,0,2.6,0,2.6,0,20,74
1979,11,11,13.4,5.2,9.3,8.7,0,0.4,0,0.4,0,24,59
1979,11,12,5.2,0.3,2.8,15.2,0,14.4,0,14.4,0,NaN,NaN
1979,11,13,4.4,-1,1.7,16.3,0,4.1,0,4.1,0,NaN,NaN
1979,11,14,17.9,4.4,11.2,6.8,0,5.4,0,5.4,0,22,67
1979,11,15,16.2,1.1,8.7,9.3,0,6.8,0,6.8,0,20,67
1979,11,16,5.2,-0.4,2.4,15.6,0,0,0,0,0,26,57
1979,11,17,8.3,1.2,4.8,13.2,0,21.7,0,21.7,0,25,115
1979,11,18,1.5,-2.4,-0.5,18.5,0,0,1.8,1.8,1,25,89
1979,11,19,3.1,-2.3,0.4,17.6,0,0,0,0,0,27,72
1979,11,20,-1,-5.2,-3.1,21.1,0,0,0,0,0,29,56
1979,11,21,-1.8,-6.6,-4.2,22.2,0,0,0,0,0,NaN,NaN
1979,11,22,4.5,-5.8,-0.7,18.7,0,0,0,0,0,NaN,NaN
1979,11,23,7.3,0.7,4,14,0,1.7,0.8,2.5,0,33,89
1979,11,24,0.8,-2,-0.6,18.6,0,0,0,0,0,35,74
1979,11,25,6.5,-2.5,2,16,0,0,0,0,0,30,59
1979,11,26,4,-2.6,0.7,17.3,0,0,0,0,0,31,80
1979,11,27,5.3,-1,2.2,15.8,0,9,0,9,0,16,59
1979,11,28,6.4,-0.3,3.1,14.9,0,0,0,0,0,26,80
1979,11,29,11.7,-1.4,5.2,12.8,0,17,0,17,0,24,70
1979,11,30,4.3,0,2.2,15.8,0,0,2,2,0,24,69
1979,12,1,2,-1.5,0.3,17.7,0,0,0.3,0.3,0,26,67
1979,12,2,-0.5,-5.6,-3.1,21.1,0,0,0.9,0.9,0,27,52
1979,12,3,-0.7,-5,-2.9,20.9,0,0,0,0,1,28,50
1979,12,4,4.4,-1.4,1.5,16.5,0,0,0,0,1,24,78
1979,12,5,4.4,-2.8,0.8,17.2,0,7.2,1.9,9.6,0,31,44
1979,12,6,9,-3.6,2.7,15.3,0,0.2,0,0.2,2,25,74
1979,12,7,13.8,2.3,8.1,9.9,0,14.4,0,14.4,0,24,126
1979,12,8,3.6,-1.2,1.2,16.8,0,0,0,0,0,NaN,NaN
1979,12,9,3.3,-7.8,-2.3,20.3,0,0,1.3,1.3,1,27,111
1979,12,10,-1.3,-13,-7.2,25.2,0,0,1.8,1.8,0,29,117
1979,12,11,-7.4,-15.6,-11.5,29.5,0,0,0,0,1,29,120
1979,12,12,4.7,-7.4,-1.4,19.4,0,0.5,1,1.5,0,26,59
1979,12,13,5.4,-7.2,-0.9,18.9,0,10.4,0.7,11.3,0,27,56
1979,12,14,-5.8,-10.1,-8,26,0,0,13.6,11.4,1,4,56
1979,12,15,-6.2,-15.1,-10.7,28.7,0,0,4.6,4.2,19,33,48
1979,12,16,2.6,-12.2,-4.8,22.8,0,0,0,0,20,24,74
1979,12,17,6.9,1.1,4,14,0,14,0,14,14,16,119
1979,12,18,7.7,-5.9,0.9,17.1,0,12.6,0,12.6,0,19,93
1979,12,19,-2.2,-8.3,-5.3,23.3,0,0,0.8,0.8,0,NaN,NaN
1979,12,20,-6.4,-11.9,-9.2,27.2,0,0,0,0,0,NaN,NaN
1979,12,21,-2.9,-10.9,-6.9,24.9,0,0,0,0,0,27,61
1979,12,22,-0.6,-3.4,-2,20,0,0,0.5,0.5,0,27,46
1979,12,23,0.1,-2.3,-1.1,19.1,0,0,0,0,0,27,44
1979,12,24,-0.8,-2.5,-1.7,19.7,0,0,0,0,0,NaN,NaN
1979,12,25,-1,-2.6,-1.8,19.8,0,0,1,1,0,4,35
1979,12,26,0.7,-2.9,-1.1,19.1,0,0.6,10.3,10.9,1,14,35
1979,12,27,5.4,0.4,2.9,15.1,0,47.6,0,47.6,9,11,63
1979,12,28,3.9,0,2,16,0,0.2,0.2,0.4,0,17,59
1979,12,29,1.6,-0.4,0.6,17.4,0,0,0.6,0.6,0,NaN,NaN
1979,12,30,0.9,-3.2,-1.2,19.2,0,0,0.3,0.3,0,NaN,NaN
1979,12,31,0.7,-3,-1.2,19.2,0,0,3.3,3.3,1,24,70
1980,1,1,0.4,-1.5,-0.6,18.6,0,0,0,0,2,25,57
1980,1,2,0.4,-2.9,-1.3,19.3,0,0,0,0,2,27,44
1980,1,3,4.3,-2.4,1,17,0,19.6,1.5,21.1,2,28,83
1980,1,4,-2,-9.4,-5.7,23.7,0,0,1.9,1.9,1,28,96
1980,1,5,-5.8,-9.6,-7.7,25.7,0,0,0,0,2,28,111
1980,1,6,-6.4,-14.3,-10.4,28.4,0,0,3.4,4,4,1,56
1980,1,7,-8,-15.4,-11.7,29.7,0,0,0,0,5,30,65
1980,1,8,3.9,-9,-2.6,20.6,0,6.3,3.9,10.2,4,18,100
1980,1,9,-1.5,-6,-3.8,21.8,0,0,2.6,1.3,1,26,72
1980,1,10,-4.7,-13.6,-9.2,27.2,0,0,2.9,1.5,5,31,54
1980,1,11,-13.4,-19.7,-16.6,34.6,0,0,0,0,5,30,63
1980,1,12,-1.1,-17.3,-9.2,27.2,0,0,0,0,5,16,91
1980,1,13,-0.2,-10.7,-5.5,23.5,0,0.8,0.9,2.1,4,16,74
1980,1,14,-5.1,-10.6,-7.9,25.9,0,0,0,0,4,NaN,NaN
1980,1,15,1.4,-6.1,-2.4,20.4,0,0,0,0,3,26,52
1980,1,16,-1.3,-7.2,-4.3,22.3,0,0,0,0,2,NaN,NaN
1980,1,17,-2.8,-13.7,-8.3,26.3,0,0,0,0,2,NaN,NaN
1980,1,18,1.4,-9.8,-4.2,22.2,0,0.5,0,0.5,2,NaN,NaN
1980,1,19,1.7,-1.6,0.1,17.9,0,32.2,0,32.2,1,6,37
1980,1,20,4,-0.8,1.6,16.4,0,14.5,0.2,14.9,1,7,56
1980,1,21,-0.8,-11.2,-6,24,0,0,0.4,0.4,1,27,52
1980,1,22,-2.6,-12.2,-7.4,25.4,0,0,0,0,1,NaN,NaN
1980,1,23,-1.1,-7.2,-4.2,22.2,0,0,0,0,1,NaN,NaN
1980,1,24,0.9,-5.7,-2.4,20.4,0,14.2,14.5,29,13,24,87
1980,1,25,-3.4,-7.7,-5.6,23.6,0,0,1.3,1.3,10,24,91
1980,1,26,-2.1,-5.8,-4,22,0,0,0.9,0.9,11,25,78
1980,1,27,-0.6,-5.8,-3.2,21.2,0,0,0.4,0.4,10,25,52
1980,1,28,-2,-5.2,-3.6,21.6,0,0,3,3,10,25,70
1980,1,29,-3.5,-6.5,-5,23,0,0,8.7,7.3,13,28,67
1980,1,30,-4,-9.2,-6.6,24.6,0,0,0.8,0.6,20,NaN,NaN
1980,1,31,-3.7,-8.2,-6,24,0,0,0,0,19,27,52
1980,2,1,-3.5,-8,-5.8,23.8,0,0,2.2,1.6,16,NaN,NaN
1980,2,2,-1.8,-10.8,-6.3,24.3,0,0,0.4,0.2,17,NaN,NaN
1980,2,3,-0.9,-6.7,-3.8,21.8,0,0,0.4,0.4,16,NaN,NaN
1980,2,4,-2.5,-7.6,-5.1,23.1,0,0,4.8,5.2,20,24,67
1980,2,5,-4.1,-14,-9.1,27.1,0,0,0,0,20,NaN,NaN
1980,2,6,-2.4,-4.2,-3.3,21.3,0,0,1.5,1.5,18,NaN,NaN
1980,2,7,-2.6,-10.7,-6.7,24.7,0,0,1.2,1.5,19,32,48
1980,2,8,-3,-6.4,-4.7,22.7,0,0,0.2,0.2,19,4,78
1980,2,9,-1.5,-5.4,-3.5,21.5,0,0,0,0,18,1,83
1980,2,10,-3.8,-15.7,-9.8,27.8,0,0,0,0,18,32,31
1980,2,11,-2.6,-5.3,-4,22,0,0,33.6,30.1,18,5,107
1980,2,12,-3,-9.4,-6.2,24.2,0,0,2.8,2.4,52,33,78
1980,2,13,-5.6,-9.8,-7.7,25.7,0,0,0,0,50,28,89
1980,2,14,-1.4,-7.8,-4.6,22.6,0,0,5,5.4,47,27,89
1980,2,15,-1,-4.8,-2.9,20.9,0,4.3,0,4.6,55,30,46
1980,2,16,-2.8,-7.7,-5.3,23.3,0,0,0,0,50,27,63
1980,2,17,9.2,-5.1,2.1,15.9,0,21.4,2.8,24.6,51,20,93
1980,2,18,-3,-8.2,-5.6,23.6,0,0,0.4,0.4,22,26,70
1980,2,19,-0.2,-8,-4.1,22.1,0,0,0.5,0.5,20,25,85
1980,2,20,-0.2,-6,-3.1,21.1,0,0,0,0,20,26,59
1980,2,21,-2.3,-7.8,-5.1,23.1,0,0,6.8,7.8,18,31,74
1980,2,22,-7.8,-19.7,-13.8,31.8,0,0,0.6,0.8,25,29,104
1980,2,23,1.1,-12.6,-5.8,23.8,0,1.6,5.4,8.2,23,14,65
1980,2,24,1.2,-8,-3.4,21.4,0,0,0,0,25,35,63
1980,2,25,-3,-6.4,-4.7,22.7,0,0,0,0,25,NaN,NaN
1980,2,26,-0.2,-5.2,-2.7,20.7,0,1.4,13.2,15.3,24,9,70
1980,2,27,2.3,-8.7,-3.2,21.2,0,18.5,5.2,23.7,35,27,104
1980,2,28,2.2,-10.9,-4.4,22.4,0,8.1,0,8.1,37,14,83
1980,2,29,4.8,-6.5,-0.9,18.9,0,10,1.5,11.7,32,14,81
1980,3,1,-3.4,-10.9,-7.2,25.2,0,0,3.1,2.3,30,24,74
1980,3,2,-4.1,-9.3,-6.7,24.7,0,0,0.3,0.3,30,25,89
1980,3,3,-4,-7.4,-5.7,23.7,0,0,8.2,6.8,37,NaN,NaN
1980,3,4,-3.1,-8.3,-5.7,23.7,0,0,17.4,17.2,37,3,61
1980,3,5,0.7,-8.4,-3.9,21.9,0,0,0,0,50,25,52
1980,3,6,9,-2.7,3.2,14.8,0,6.2,0.2,6.4,44,22,80
1980,3,7,0.8,-4.7,-2,20,0,0,0.3,0.3,22,27,89
1980,3,8,2.1,-5.2,-1.6,19.6,0,6.6,2.4,9,20,18,41
1980,3,9,8.4,-1.5,3.5,14.5,0,12.4,0,12.4,18,24,74
1980,3,10,-0.1,-5.8,-3,21,0,2.1,0,2.1,14,31,59
1980,3,11,0.7,-5.3,-2.3,20.3,0,5.4,1.8,8.2,12,12,76
1980,3,12,4.6,-3,0.8,17.2,0,1.8,0.2,2,11,22,93
1980,3,13,-3,-12.2,-7.6,25.6,0,0,0.8,0.8,10,27,67
1980,3,14,-3.2,-12.8,-8,26,0,0,0,0,10,15,93
1980,3,15,5.8,-3.6,1.1,16.9,0,18,2,20,9,14,74
1980,3,16,2,-7.1,-2.6,20.6,0,0,0,0,6,20,65
1980,3,17,-3,-7.2,-5.1,23.1,0,0,0,0,6,NaN,NaN
1980,3,18,-1,-6,-3.5,21.5,0,0,0,0,5,17,56
1980,3,19,-2,-4.6,-3.3,21.3,0,0,13.4,14.2,5,14,78
1980,3,20,-0.1,-3.1,-1.6,19.6,0,0.9,1.6,2.8,19,10,46
1980,3,21,0,-2.6,-1.3,19.3,0,0.4,2.4,3.3,22,10,41
1980,3,22,1.6,-0.4,0.6,17.4,0,2.4,0,2.4,18,7,74
1980,3,23,2,0.4,1.2,16.8,0,13.2,0,13.2,11,7,85
1980,3,24,0.8,-0.4,0.2,17.8,0,17.5,1.3,19.2,8,3,85
1980,3,25,1.6,0,0.8,17.2,0,5.9,0,5.9,7,6,89
1980,3,26,1.2,-1,0.1,17.9,0,0,0,0,5,4,31
1980,3,27,0,-3.2,-1.6,19.6,0,0,0.6,0.6,6,2,48
1980,3,28,-0.6,-3.6,-2.1,20.1,0,0,0,0,5,2,37
1980,3,29,0.2,-2.9,-1.4,19.4,0,0,0.2,0.2,5,NaN,NaN
1980,3,30,4,-2.4,0.8,17.2,0,0,0,0,5,NaN,NaN
1980,3,31,0.1,-2.3,-1.1,19.1,0,0,6.8,6.8,5,17,33
1980,4,1,-0.3,-5.7,-3,21,0,0,0.6,0.6,9,32,57
1980,4,2,2.2,-6.5,-2.2,20.2,0,0,0,0,6,28,52
1980,4,3,2.4,-6.3,-2,20,0,0,0,0,4,5,39
1980,4,4,5.2,-7.2,-1,19,0,0,0,0,3,NaN,NaN
1980,4,5,3.4,-1.9,0.8,17.2,0,9.2,0,9.2,2,15,91
1980,4,6,5.6,-3.8,0.9,17.1,0,0.2,0,0.2,2,18,56
1980,4,7,-1,-9.3,-5.2,23.2,0,0,0,0,1,NaN,NaN
1980,4,8,2.1,-10.9,-4.4,22.4,0,0,0,0,1,NaN,NaN
1980,4,9,6.9,-9.5,-1.3,19.3,0,0,0,0,1,NaN,NaN
1980,4,10,2.1,-3,-0.5,18.5,0,0,0,0,1,NaN,NaN
1980,4,11,0.1,-2.6,-1.3,19.3,0,0.2,0,0.2,1,16,46
1980,4,12,6,-1.3,2.4,15.6,0,6.4,0,6.4,0,17,65
1980,4,13,6,-1.8,2.1,15.9,0,0,2.6,3,0,26,59
1980,4,14,1.5,-3.4,-1,19,0,1,1.4,2.4,3,36,72
1980,4,15,11.6,-3.4,4.1,13.9,0,0,0,0,0,25,56
1980,4,16,9.6,2.7,6.2,11.8,0,9.2,0,9.2,0,18,78
1980,4,17,9.2,1,5.1,12.9,0,3.5,0,3.5,0,16,70
1980,4,18,3.3,-1.1,1.1,16.9,0,0,0,0,0,34,52
1980,4,19,6.9,-4.2,1.4,16.6,0,0,0,0,0,NaN,NaN
1980,4,20,-0.2,-4.3,-2.3,20.3,0,0,0,0,0,NaN,NaN
1980,4,21,2.5,-3.4,-0.5,18.5,0,0,0,0,0,NaN,NaN
1980,4,22,6.3,-2.5,1.9,16.1,0,0,0,0,0,NaN,NaN
1980,4,23,3,1.1,2.1,15.9,0,0.6,0,0.6,0,10,46
1980,4,24,4.7,2,3.4,14.6,0,0.2,0,0.2,0,12,56
1980,4,25,4.6,2,3.3,14.7,0,0,0,0,0,10,41
1980,4,26,5.6,2.6,4.1,13.9,0,5,0,5,0,NaN,NaN
1980,4,27,3.4,-0.9,1.3,16.7,0,5.2,0,5.2,0,1,65
1980,4,28,0.9,-1.2,-0.2,18.2,0,0,1.3,1.3,0,32,76
1980,4,29,13.1,-1,6.1,11.9,0,0,0,0,0,25,50
1980,4,30,6.8,-2,2.4,15.6,0,0,0,0,0,NaN,NaN
1980,5,1,2.4,-2.6,-0.1,18.1,0,0,0,0,0,36,63
1980,5,2,2.5,-3.2,-0.4,18.4,0,0,0,0,0,2,59
1980,5,3,5.4,-4.6,0.4,17.6,0,0,0,0,0,10,44
1980,5,4,3,0,1.5,16.5,0,42,0,42,0,7,46
1980,5,5,3.6,1.3,2.5,15.5,0,42.8,0,42.8,0,10,41
1980,5,6,4.2,0.8,2.5,15.5,0,0.8,0,0.8,0,NaN,NaN
1980,5,7,4.5,1.5,3,15,0,1.2,0,1.2,0,1,52
1980,5,8,5.6,1,3.3,14.7,0,0.3,0,0.3,0,NaN,NaN
1980,5,9,6.2,0.4,3.3,14.7,0,0,0,0,0,NaN,NaN
1980,5,10,7.2,0.8,4,14,0,8.4,0,8.4,0,15,65
1980,5,11,14.2,2,8.1,9.9,0,0,0,0,0,24,74
1980,5,12,10,-0.9,4.6,13.4,0,0,0,0,0,NaN,NaN
1980,5,13,6.3,-0.8,2.8,15.2,0,0,0,0,0,NaN,NaN
1980,5,14,5.3,1.8,3.6,14.4,0,11.3,0,11.3,0,17,33
1980,5,15,5.1,0,2.6,15.4,0,1.3,5.8,7.1,0,30,31
1980,5,16,7.3,-1.4,3,15,0,0,0,0,0,NaN,NaN
1980,5,17,11.4,-1.5,5,13,0,0,0,0,0,NaN,NaN
1980,5,18,18.6,-1.4,8.6,9.4,0,0,0,0,0,25,35
1980,5,19,16.3,4.9,10.6,7.4,0,3.8,0,3.8,0,17,56
1980,5,20,8.7,-1.4,3.7,14.3,0,2.6,0,2.6,0,36,61
1980,5,21,13.2,-1.4,5.9,12.1,0,0,0,0,0,25,74
1980,5,22,15.8,3,9.4,8.6,0,17.3,0,17.3,0,24,69
1980,5,23,4.5,0.8,2.7,15.3,0,20.4,0,20.4,0,8,80
1980,5,24,2.4,0.5,1.5,16.5,0,1.8,0,1.8,0,13,33
1980,5,25,6.1,1.4,3.8,14.2,0,10.6,0.2,10.8,0,NaN,NaN
1980,5,26,8.4,1.4,4.9,13.1,0,0,0,0,0,25,31
1980,5,27,10.6,2.4,6.5,11.5,0,0.8,0,0.8,0,NaN,NaN
1980,5,28,9.4,3.2,6.3,11.7,0,0.5,0,0.5,0,NaN,NaN
1980,5,29,12.1,3.5,7.8,10.2,0,0,0,0,0,27,52
1980,5,30,7.4,1.4,4.4,13.6,0,0.4,0,0.4,0,36,46
1980,5,31,13.6,1.6,7.6,10.4,0,0,0,0,0,25,46
1980,6,1,18.4,5.6,12,6,0,0,0,0,0,26,67
1980,6,2,13.4,3.5,8.5,9.5,0,4.4,0,4.4,0,NaN,NaN
1980,6,3,8.4,2.4,5.4,12.6,0,0.4,0,0.4,0,NaN,NaN
1980,6,4,8.1,4,6.1,11.9,0,0,0,0,0,NaN,NaN
1980,6,5,6.4,4,5.2,12.8,0,1.9,0,1.9,0,NaN,NaN
1980,6,6,12,3.8,7.9,10.1,0,6.2,0,6.2,0,NaN,NaN
1980,6,7,9,3.8,6.4,11.6,0,13.7,0,13.7,0,26,56
1980,6,8,18.3,5.5,11.9,6.1,0,5.7,0,5.7,0,26,59
1980,6,9,18.6,5.8,12.2,5.8,0,14.4,0,14.4,0,20,83
1980,6,10,17.6,5,11.3,6.7,0,1.4,0,1.4,0,24,44
1980,6,11,19.4,7,13.2,4.8,0,3,0,3,0,21,63
1980,6,12,17.3,6.4,11.9,6.1,0,1.9,0,1.9,0,NaN,NaN
1980,6,13,16.6,5.1,10.9,7.1,0,0,0,0,0,25,59
1980,6,14,20.8,9.6,15.2,2.8,0,0,0,0,0,25,89
1980,6,15,19.9,11.1,15.5,2.5,0,11.1,0,11.1,0,19,65
1980,6,16,19.7,6.3,13,5,0,7.1,0,7.1,0,22,89
1980,6,17,12.8,4.3,8.6,9.4,0,0,0,0,0,25,70
1980,6,18,7.5,3.4,5.5,12.5,0,0.7,0,0.7,0,NaN,NaN
1980,6,19,16.5,5,10.8,7.2,0,1,0,1,0,NaN,NaN
1980,6,20,20.8,7.6,14.2,3.8,0,17.9,0,17.9,0,22,41
